Yarlip1	yarrowiacyc	Similarity_Yarlip1.to.yarrowiacyc	Similarity_yarrowiacyc.to.Yarlip1
jgi|Yarlip1|124743|fgenesh1_kg.4_#_219_#_TRINITY_DN7701_c0_g2_i1	gnl|YARROWIA|G1FV3-25145-MONOMER	100.0	100.0
jgi|Yarlip1|124737|fgenesh1_kg.4_#_213_#_TRINITY_DN673_c0_g1_i1	gnl|YARROWIA|G1FV3-25143-MONOMER	100.0	100.0
jgi|Yarlip1|124736|fgenesh1_kg.4_#_212_#_TRINITY_DN8016_c0_g1_i1	gnl|YARROWIA|G1FV3-25141-MONOMER	100.0	100.0
jgi|Yarlip1|124780|fgenesh1_kg.4_#_256_#_TRINITY_DN1331_c0_g2_i1	gnl|YARROWIA|G1FV3-25179-MONOMER	100.0	100.0
jgi|Yarlip1|124782|fgenesh1_kg.4_#_258_#_TRINITY_DN1331_c1_g1_i1	gnl|YARROWIA|G1FV3-25180-MONOMER	100.0	100.0
jgi|Yarlip1|124783|fgenesh1_kg.4_#_259_#_TRINITY_DN7769_c0_g1_i1	gnl|YARROWIA|G1FV3-25181-MONOMER	100.0	100.0
jgi|Yarlip1|124801|fgenesh1_kg.4_#_277_#_TRINITY_DN4764_c0_g1_i1	gnl|YARROWIA|G1FV3-25196-MONOMER	100.0	100.0
jgi|Yarlip1|124816|fgenesh1_kg.4_#_292_#_TRINITY_DN408_c0_g2_i1	gnl|YARROWIA|G1FV3-25206-MONOMER	100.0	100.0
jgi|Yarlip1|124813|fgenesh1_kg.4_#_289_#_TRINITY_DN1662_c0_g1_i1	gnl|YARROWIA|G1FV3-25205-MONOMER	100.0	100.0
jgi|Yarlip1|124811|fgenesh1_kg.4_#_287_#_TRINITY_DN9523_c1_g1_i1	gnl|YARROWIA|G1FV3-25203-MONOMER	100.0	100.0
jgi|Yarlip1|124810|fgenesh1_kg.4_#_286_#_TRINITY_DN8268_c0_g1_i1	gnl|YARROWIA|G1FV3-25202-MONOMER	100.0	100.0
jgi|Yarlip1|124808|fgenesh1_kg.4_#_284_#_TRINITY_DN10792_c0_g2_i1	gnl|YARROWIA|G1FV3-25201-MONOMER	100.0	100.0
jgi|Yarlip1|124806|fgenesh1_kg.4_#_282_#_TRINITY_DN10790_c0_g1_i1	gnl|YARROWIA|G1FV3-25200-MONOMER	100.0	100.0
jgi|Yarlip1|124803|fgenesh1_kg.4_#_279_#_TRINITY_DN2221_c0_g1_i1	gnl|YARROWIA|G1FV3-25199-MONOMER	100.0	100.0
jgi|Yarlip1|124800|fgenesh1_kg.4_#_276_#_TRINITY_DN7914_c0_g1_i1	gnl|YARROWIA|G1FV3-25195-MONOMER	100.0	100.0
jgi|Yarlip1|124784|fgenesh1_kg.4_#_260_#_TRINITY_DN2086_c0_g1_i1	gnl|YARROWIA|G1FV3-25182-MONOMER	100.0	100.0
jgi|Yarlip1|124797|fgenesh1_kg.4_#_273_#_TRINITY_DN1421_c0_g2_i1	gnl|YARROWIA|G1FV3-25194-MONOMER	100.0	100.0
jgi|Yarlip1|124796|fgenesh1_kg.4_#_272_#_TRINITY_DN9799_c0_g1_i1	gnl|YARROWIA|G1FV3-25193-MONOMER	100.0	100.0
jgi|Yarlip1|124794|fgenesh1_kg.4_#_270_#_TRINITY_DN1389_c0_g2_i1	gnl|YARROWIA|G1FV3-25191-MONOMER	100.0	100.0
jgi|Yarlip1|124791|fgenesh1_kg.4_#_267_#_TRINITY_DN3062_c0_g1_i1	gnl|YARROWIA|G1FV3-25189-MONOMER	100.0	100.0
jgi|Yarlip1|124790|fgenesh1_kg.4_#_266_#_TRINITY_DN9842_c1_g1_i1	gnl|YARROWIA|G1FV3-25187-MONOMER	100.0	100.0
jgi|Yarlip1|124789|fgenesh1_kg.4_#_265_#_TRINITY_DN6568_c0_g1_i1	gnl|YARROWIA|G1FV3-25186-MONOMER	100.0	100.0
jgi|Yarlip1|124787|fgenesh1_kg.4_#_263_#_TRINITY_DN1478_c0_g1_i1	gnl|YARROWIA|G1FV3-25184-MONOMER	100.0	100.0
jgi|Yarlip1|124734|fgenesh1_kg.4_#_210_#_TRINITY_DN154_c0_g1_i1	gnl|YARROWIA|G1FV3-25140-MONOMER	100.0	100.0
jgi|Yarlip1|124731|fgenesh1_kg.4_#_207_#_TRINITY_DN898_c0_g2_i1	gnl|YARROWIA|G1FV3-25138-MONOMER	100.0	100.0
jgi|Yarlip1|124728|fgenesh1_kg.4_#_204_#_TRINITY_DN11246_c0_g1_i1	gnl|YARROWIA|G1FV3-25137-MONOMER	100.0	100.0
jgi|Yarlip1|124661|fgenesh1_kg.4_#_137_#_TRINITY_DN3322_c0_g1_i1	gnl|YARROWIA|G1FV3-25095-MONOMER	100.0	100.0
jgi|Yarlip1|124679|fgenesh1_kg.4_#_155_#_TRINITY_DN4637_c0_g1_i1	gnl|YARROWIA|G1FV3-25109-MONOMER	100.0	100.0
jgi|Yarlip1|124678|fgenesh1_kg.4_#_154_#_TRINITY_DN1535_c0_g1_i1	gnl|YARROWIA|G1FV3-25108-MONOMER	100.0	100.0
jgi|Yarlip1|124676|fgenesh1_kg.4_#_152_#_TRINITY_DN8261_c0_g1_i1	gnl|YARROWIA|G1FV3-25107-MONOMER	100.0	100.0
jgi|Yarlip1|124675|fgenesh1_kg.4_#_151_#_TRINITY_DN9674_c0_g1_i1	gnl|YARROWIA|G1FV3-25106-MONOMER	100.0	100.0
jgi|Yarlip1|124673|fgenesh1_kg.4_#_149_#_TRINITY_DN4921_c0_g1_i1	gnl|YARROWIA|G1FV3-25104-MONOMER	100.0	100.0
jgi|Yarlip1|124672|fgenesh1_kg.4_#_148_#_TRINITY_DN3827_c0_g1_i1	gnl|YARROWIA|G1FV3-25103-MONOMER	100.0	100.0
jgi|Yarlip1|124662|fgenesh1_kg.4_#_138_#_TRINITY_DN8218_c0_g1_i1	gnl|YARROWIA|G1FV3-25096-MONOMER	100.0	100.0
jgi|Yarlip1|124658|fgenesh1_kg.4_#_134_#_TRINITY_DN8208_c0_g1_i1	gnl|YARROWIA|G1FV3-25092-MONOMER	100.0	100.0
jgi|Yarlip1|124682|fgenesh1_kg.4_#_158_#_TRINITY_DN4590_c0_g1_i1	gnl|YARROWIA|G1FV3-25111-MONOMER	100.0	100.0
jgi|Yarlip1|124657|fgenesh1_kg.4_#_133_#_TRINITY_DN4829_c0_g1_i1	gnl|YARROWIA|G1FV3-25091-MONOMER	100.0	100.0
jgi|Yarlip1|124656|fgenesh1_kg.4_#_132_#_TRINITY_DN1880_c0_g1_i1	gnl|YARROWIA|G1FV3-25090-MONOMER	100.0	100.0
jgi|Yarlip1|124652|fgenesh1_kg.4_#_128_#_TRINITY_DN995_c0_g1_i1	gnl|YARROWIA|G1FV3-25089-MONOMER	100.0	100.0
jgi|Yarlip1|124651|fgenesh1_kg.4_#_127_#_TRINITY_DN3495_c0_g1_i1	gnl|YARROWIA|G1FV3-25088-MONOMER	100.0	100.0
jgi|Yarlip1|124647|fgenesh1_kg.4_#_123_#_TRINITY_DN8072_c0_g1_i1	gnl|YARROWIA|G1FV3-25086-MONOMER	100.0	100.0
jgi|Yarlip1|124645|fgenesh1_kg.4_#_121_#_TRINITY_DN2672_c0_g2_i1	gnl|YARROWIA|G1FV3-25085-MONOMER	100.0	100.0
jgi|Yarlip1|124637|fgenesh1_kg.4_#_113_#_TRINITY_DN6276_c0_g1_i1	gnl|YARROWIA|G1FV3-25081-MONOMER	100.0	100.0
jgi|Yarlip1|124681|fgenesh1_kg.4_#_157_#_TRINITY_DN6789_c0_g1_i1	gnl|YARROWIA|G1FV3-25110-MONOMER	100.0	100.0
jgi|Yarlip1|124688|fgenesh1_kg.4_#_164_#_TRINITY_DN11617_c0_g1_i1	gnl|YARROWIA|G1FV3-25114-MONOMER	100.0	100.0
jgi|Yarlip1|124725|fgenesh1_kg.4_#_201_#_TRINITY_DN7760_c0_g2_i1	gnl|YARROWIA|G1FV3-25136-MONOMER	100.0	100.0
jgi|Yarlip1|124708|fgenesh1_kg.4_#_184_#_TRINITY_DN3420_c0_g1_i1	gnl|YARROWIA|G1FV3-25127-MONOMER	100.0	100.0
jgi|Yarlip1|124722|fgenesh1_kg.4_#_198_#_TRINITY_DN9987_c0_g1_i1	gnl|YARROWIA|G1FV3-25135-MONOMER	100.0	100.0
jgi|Yarlip1|124719|fgenesh1_kg.4_#_195_#_TRINITY_DN11017_c0_g1_i1	gnl|YARROWIA|G1FV3-25134-MONOMER	100.0	100.0
jgi|Yarlip1|124718|fgenesh1_kg.4_#_194_#_TRINITY_DN9270_c0_g1_i1	gnl|YARROWIA|G1FV3-25133-MONOMER	100.0	100.0
jgi|Yarlip1|124715|fgenesh1_kg.4_#_191_#_TRINITY_DN7716_c0_g1_i1	gnl|YARROWIA|G1FV3-25132-MONOMER	100.0	100.0
jgi|Yarlip1|124713|fgenesh1_kg.4_#_189_#_TRINITY_DN7773_c0_g1_i1	gnl|YARROWIA|G1FV3-25131-MONOMER	100.0	100.0
jgi|Yarlip1|124712|fgenesh1_kg.4_#_188_#_TRINITY_DN2832_c1_g1_i1	gnl|YARROWIA|G1FV3-25130-MONOMER	100.0	100.0
jgi|Yarlip1|124709|fgenesh1_kg.4_#_185_#_TRINITY_DN869_c0_g1_i1	gnl|YARROWIA|G1FV3-25128-MONOMER	100.0	100.0
jgi|Yarlip1|124707|fgenesh1_kg.4_#_183_#_TRINITY_DN7841_c0_g1_i1	gnl|YARROWIA|G1FV3-25126-MONOMER	100.0	100.0
jgi|Yarlip1|124690|fgenesh1_kg.4_#_166_#_TRINITY_DN8390_c0_g1_i1	gnl|YARROWIA|G1FV3-25116-MONOMER	100.0	100.0
jgi|Yarlip1|124706|fgenesh1_kg.4_#_182_#_TRINITY_DN11632_c0_g1_i1	gnl|YARROWIA|G1FV3-25125-MONOMER	100.0	100.0
jgi|Yarlip1|124704|fgenesh1_kg.4_#_180_#_TRINITY_DN590_c0_g1_i1	gnl|YARROWIA|G1FV3-25124-MONOMER	100.0	100.0
jgi|Yarlip1|124702|fgenesh1_kg.4_#_178_#_TRINITY_DN8002_c0_g1_i1	gnl|YARROWIA|G1FV3-25123-MONOMER	100.0	100.0
jgi|Yarlip1|124700|fgenesh1_kg.4_#_176_#_TRINITY_DN7696_c1_g1_i1	gnl|YARROWIA|G1FV3-25122-MONOMER	100.0	100.0
jgi|Yarlip1|124699|fgenesh1_kg.4_#_175_#_TRINITY_DN7696_c0_g1_i1	gnl|YARROWIA|G1FV3-25121-MONOMER	100.0	100.0
jgi|Yarlip1|124697|fgenesh1_kg.4_#_173_#_TRINITY_DN1029_c0_g1_i1	gnl|YARROWIA|G1FV3-25120-MONOMER	100.0	100.0
jgi|Yarlip1|124693|fgenesh1_kg.4_#_169_#_TRINITY_DN1632_c0_g1_i1	gnl|YARROWIA|G1FV3-25118-MONOMER	100.0	100.0
jgi|Yarlip1|124819|fgenesh1_kg.4_#_295_#_TRINITY_DN573_c0_g1_i1	gnl|YARROWIA|G1FV3-25207-MONOMER	100.0	100.0
jgi|Yarlip1|124823|fgenesh1_kg.4_#_299_#_TRINITY_DN9492_c0_g1_i1	gnl|YARROWIA|G1FV3-25209-MONOMER	100.0	100.0
jgi|Yarlip1|124992|fgenesh1_kg.4_#_468_#_TRINITY_DN901_c0_g1_i1	gnl|YARROWIA|G1FV3-25324-MONOMER	100.0	100.0
jgi|Yarlip1|124825|fgenesh1_kg.4_#_301_#_TRINITY_DN2660_c0_g2_i1	gnl|YARROWIA|G1FV3-25211-MONOMER	100.0	100.0
jgi|Yarlip1|124950|fgenesh1_kg.4_#_426_#_TRINITY_DN8401_c0_g1_i1	gnl|YARROWIA|G1FV3-25298-MONOMER	100.0	100.0
jgi|Yarlip1|124949|fgenesh1_kg.4_#_425_#_TRINITY_DN11263_c0_g1_i1	gnl|YARROWIA|G1FV3-25297-MONOMER	100.0	100.0
jgi|Yarlip1|124946|fgenesh1_kg.4_#_422_#_TRINITY_DN6866_c0_g1_i1	gnl|YARROWIA|G1FV3-25296-MONOMER	100.0	100.0
jgi|Yarlip1|124944|fgenesh1_kg.4_#_420_#_TRINITY_DN1119_c0_g1_i1	gnl|YARROWIA|G1FV3-25295-MONOMER	100.0	100.0
jgi|Yarlip1|124943|fgenesh1_kg.4_#_419_#_TRINITY_DN9656_c0_g1_i1	gnl|YARROWIA|G1FV3-25294-MONOMER	100.0	100.0
jgi|Yarlip1|124942|fgenesh1_kg.4_#_418_#_TRINITY_DN8251_c0_g1_i1	gnl|YARROWIA|G1FV3-25293-MONOMER	100.0	100.0
jgi|Yarlip1|124941|fgenesh1_kg.4_#_417_#_TRINITY_DN6302_c0_g1_i1	gnl|YARROWIA|G1FV3-25292-MONOMER	100.0	100.0
jgi|Yarlip1|124940|fgenesh1_kg.4_#_416_#_TRINITY_DN917_c0_g1_i1	gnl|YARROWIA|G1FV3-25291-MONOMER	100.0	100.0
jgi|Yarlip1|124938|fgenesh1_kg.4_#_414_#_TRINITY_DN2068_c0_g1_i1	gnl|YARROWIA|G1FV3-25290-MONOMER	100.0	100.0
jgi|Yarlip1|124934|fgenesh1_kg.4_#_410_#_TRINITY_DN324_c1_g1_i1	gnl|YARROWIA|G1FV3-25287-MONOMER	100.0	100.0
jgi|Yarlip1|124931|fgenesh1_kg.4_#_407_#_TRINITY_DN6556_c0_g1_i1	gnl|YARROWIA|G1FV3-25285-MONOMER	100.0	100.0
jgi|Yarlip1|124926|fgenesh1_kg.4_#_402_#_TRINITY_DN6940_c0_g1_i1	gnl|YARROWIA|G1FV3-25283-MONOMER	100.0	100.0
jgi|Yarlip1|124920|fgenesh1_kg.4_#_396_#_TRINITY_DN1259_c0_g1_i1	gnl|YARROWIA|G1FV3-25281-MONOMER	100.0	100.0
jgi|Yarlip1|124919|fgenesh1_kg.4_#_395_#_TRINITY_DN4790_c0_g1_i1	gnl|YARROWIA|G1FV3-25280-MONOMER	100.0	100.0
jgi|Yarlip1|124918|fgenesh1_kg.4_#_394_#_TRINITY_DN1777_c0_g1_i1	gnl|YARROWIA|G1FV3-25279-MONOMER	100.0	100.0
jgi|Yarlip1|124916|fgenesh1_kg.4_#_392_#_TRINITY_DN1777_c1_g1_i1	gnl|YARROWIA|G1FV3-25278-MONOMER	100.0	100.0
jgi|Yarlip1|124915|fgenesh1_kg.4_#_391_#_TRINITY_DN1163_c1_g1_i1	gnl|YARROWIA|G1FV3-25277-MONOMER	100.0	100.0
jgi|Yarlip1|124951|fgenesh1_kg.4_#_427_#_TRINITY_DN5024_c0_g1_i1	gnl|YARROWIA|G1FV3-25299-MONOMER	100.0	100.0
jgi|Yarlip1|124953|fgenesh1_kg.4_#_429_#_TRINITY_DN1900_c1_g1_i1	gnl|YARROWIA|G1FV3-25300-MONOMER	100.0	100.0
jgi|Yarlip1|124954|fgenesh1_kg.4_#_430_#_TRINITY_DN1900_c0_g1_i1	gnl|YARROWIA|G1FV3-25301-MONOMER	100.0	100.0
jgi|Yarlip1|124976|fgenesh1_kg.4_#_452_#_TRINITY_DN1052_c0_g2_i1	gnl|YARROWIA|G1FV3-25315-MONOMER	100.0	100.0
jgi|Yarlip1|124991|fgenesh1_kg.4_#_467_#_TRINITY_DN2291_c0_g1_i1	gnl|YARROWIA|G1FV3-25323-MONOMER	100.0	100.0
jgi|Yarlip1|124987|fgenesh1_kg.4_#_463_#_TRINITY_DN1326_c0_g1_i1	gnl|YARROWIA|G1FV3-25322-MONOMER	100.0	100.0
jgi|Yarlip1|124986|fgenesh1_kg.4_#_462_#_TRINITY_DN3612_c0_g1_i1	gnl|YARROWIA|G1FV3-25321-MONOMER	100.0	100.0
jgi|Yarlip1|124985|fgenesh1_kg.4_#_461_#_TRINITY_DN124_c1_g1_i1	gnl|YARROWIA|G1FV3-25320-MONOMER	100.0	100.0
jgi|Yarlip1|124984|fgenesh1_kg.4_#_460_#_TRINITY_DN124_c0_g2_i1	gnl|YARROWIA|G1FV3-25319-MONOMER	100.0	100.0
jgi|Yarlip1|124981|fgenesh1_kg.4_#_457_#_TRINITY_DN2380_c0_g1_i1	gnl|YARROWIA|G1FV3-25317-MONOMER	100.0	100.0
jgi|Yarlip1|124978|fgenesh1_kg.4_#_454_#_TRINITY_DN9378_c0_g1_i1	gnl|YARROWIA|G1FV3-25316-MONOMER	100.0	100.0
jgi|Yarlip1|124975|fgenesh1_kg.4_#_451_#_TRINITY_DN3721_c2_g1_i1	gnl|YARROWIA|G1FV3-25314-MONOMER	100.0	100.0
jgi|Yarlip1|124960|fgenesh1_kg.4_#_436_#_TRINITY_DN9293_c0_g1_i1	gnl|YARROWIA|G1FV3-25304-MONOMER	100.0	100.0
jgi|Yarlip1|124974|fgenesh1_kg.4_#_450_#_TRINITY_DN3721_c1_g1_i1	gnl|YARROWIA|G1FV3-25313-MONOMER	100.0	100.0
jgi|Yarlip1|124972|fgenesh1_kg.4_#_448_#_TRINITY_DN3511_c0_g1_i1	gnl|YARROWIA|G1FV3-25312-MONOMER	100.0	100.0
jgi|Yarlip1|124971|fgenesh1_kg.4_#_447_#_TRINITY_DN11050_c0_g1_i1	gnl|YARROWIA|G1FV3-25311-MONOMER	100.0	100.0
jgi|Yarlip1|124970|fgenesh1_kg.4_#_446_#_TRINITY_DN8112_c0_g1_i1	gnl|YARROWIA|G1FV3-25310-MONOMER	100.0	100.0
jgi|Yarlip1|124969|fgenesh1_kg.4_#_445_#_TRINITY_DN6647_c0_g1_i1	gnl|YARROWIA|G1FV3-25309-MONOMER	100.0	100.0
jgi|Yarlip1|124964|fgenesh1_kg.4_#_440_#_TRINITY_DN8399_c0_g1_i1	gnl|YARROWIA|G1FV3-25308-MONOMER	100.0	100.0
jgi|Yarlip1|124963|fgenesh1_kg.4_#_439_#_TRINITY_DN6237_c0_g1_i1	gnl|YARROWIA|G1FV3-25306-MONOMER	100.0	100.0
jgi|Yarlip1|124911|fgenesh1_kg.4_#_387_#_TRINITY_DN2410_c0_g2_i1	gnl|YARROWIA|G1FV3-25271-MONOMER	100.0	100.0
jgi|Yarlip1|124907|fgenesh1_kg.4_#_383_#_TRINITY_DN10856_c0_g1_i1	gnl|YARROWIA|G1FV3-25270-MONOMER	100.0	100.0
jgi|Yarlip1|124906|fgenesh1_kg.4_#_382_#_TRINITY_DN2233_c1_g1_i1	gnl|YARROWIA|G1FV3-25269-MONOMER	100.0	100.0
jgi|Yarlip1|124849|fgenesh1_kg.4_#_325_#_TRINITY_DN592_c0_g2_i1	gnl|YARROWIA|G1FV3-25226-MONOMER	100.0	100.0
jgi|Yarlip1|124863|fgenesh1_kg.4_#_339_#_TRINITY_DN2098_c0_g1_i1	gnl|YARROWIA|G1FV3-25237-MONOMER	100.0	100.0
jgi|Yarlip1|124861|fgenesh1_kg.4_#_337_#_TRINITY_DN11186_c0_g1_i1	gnl|YARROWIA|G1FV3-25235-MONOMER	100.0	100.0
jgi|Yarlip1|124860|fgenesh1_kg.4_#_336_#_TRINITY_DN11387_c0_g1_i1	gnl|YARROWIA|G1FV3-25234-MONOMER	100.0	100.0
jgi|Yarlip1|124856|fgenesh1_kg.4_#_332_#_TRINITY_DN3567_c0_g1_i1	gnl|YARROWIA|G1FV3-25232-MONOMER	100.0	100.0
jgi|Yarlip1|124855|fgenesh1_kg.4_#_331_#_TRINITY_DN7994_c0_g1_i1	gnl|YARROWIA|G1FV3-25231-MONOMER	100.0	100.0
jgi|Yarlip1|124854|fgenesh1_kg.4_#_330_#_TRINITY_DN1324_c0_g1_i1	gnl|YARROWIA|G1FV3-25230-MONOMER	100.0	100.0
jgi|Yarlip1|124853|fgenesh1_kg.4_#_329_#_TRINITY_DN11585_c0_g1_i1	gnl|YARROWIA|G1FV3-25229-MONOMER	100.0	100.0
jgi|Yarlip1|124844|fgenesh1_kg.4_#_320_#_TRINITY_DN418_c0_g1_i2	gnl|YARROWIA|G1FV3-25225-MONOMER	100.0	100.0
jgi|Yarlip1|124865|fgenesh1_kg.4_#_341_#_TRINITY_DN3149_c0_g1_i1	gnl|YARROWIA|G1FV3-25242-MONOMER	100.0	100.0
jgi|Yarlip1|124843|fgenesh1_kg.4_#_319_#_TRINITY_DN6115_c0_g1_i1	gnl|YARROWIA|G1FV3-25224-MONOMER	100.0	100.0
jgi|Yarlip1|124838|fgenesh1_kg.4_#_314_#_TRINITY_DN6342_c0_g1_i1	gnl|YARROWIA|G1FV3-25221-MONOMER	100.0	100.0
jgi|Yarlip1|124837|fgenesh1_kg.4_#_313_#_TRINITY_DN9777_c0_g1_i1	gnl|YARROWIA|G1FV3-25220-MONOMER	100.0	100.0
jgi|Yarlip1|124832|fgenesh1_kg.4_#_308_#_TRINITY_DN2630_c3_g1_i1	gnl|YARROWIA|G1FV3-25217-MONOMER	100.0	100.0
jgi|Yarlip1|124831|fgenesh1_kg.4_#_307_#_TRINITY_DN1687_c0_g1_i1	gnl|YARROWIA|G1FV3-25216-MONOMER	100.0	100.0
jgi|Yarlip1|124830|fgenesh1_kg.4_#_306_#_TRINITY_DN7837_c0_g1_i1	gnl|YARROWIA|G1FV3-25215-MONOMER	100.0	100.0
jgi|Yarlip1|105398|estExt_Genewise1.C_150252	gnl|YARROWIA|G1FV3-28786-MONOMER	100.0	100.0
jgi|Yarlip1|124864|fgenesh1_kg.4_#_340_#_TRINITY_DN1492_c0_g1_i1	gnl|YARROWIA|G1FV3-25238-MONOMER	100.0	100.0
jgi|Yarlip1|105025|estExt_Genewise1.C_140219	gnl|YARROWIA|G1FV3-31199-MONOMER	100.0	100.0
jgi|Yarlip1|124905|fgenesh1_kg.4_#_381_#_TRINITY_DN625_c0_g2_i1	gnl|YARROWIA|G1FV3-25268-MONOMER	100.0	100.0
jgi|Yarlip1|124886|fgenesh1_kg.4_#_362_#_TRINITY_DN2727_c0_g1_i2	gnl|YARROWIA|G1FV3-25258-MONOMER	100.0	100.0
jgi|Yarlip1|124903|fgenesh1_kg.4_#_379_#_TRINITY_DN9359_c0_g1_i1	gnl|YARROWIA|G1FV3-25267-MONOMER	100.0	100.0
jgi|Yarlip1|124899|fgenesh1_kg.4_#_375_#_TRINITY_DN9642_c0_g1_i1	gnl|YARROWIA|G1FV3-25266-MONOMER	100.0	100.0
jgi|Yarlip1|124898|fgenesh1_kg.4_#_374_#_TRINITY_DN6250_c0_g1_i1	gnl|YARROWIA|G1FV3-25265-MONOMER	100.0	100.0
jgi|Yarlip1|124895|fgenesh1_kg.4_#_371_#_TRINITY_DN11003_c0_g1_i1	gnl|YARROWIA|G1FV3-25264-MONOMER	100.0	100.0
jgi|Yarlip1|124892|fgenesh1_kg.4_#_368_#_TRINITY_DN314_c0_g1_i1	gnl|YARROWIA|G1FV3-25262-MONOMER	100.0	100.0
jgi|Yarlip1|124889|fgenesh1_kg.4_#_365_#_TRINITY_DN1784_c0_g2_i1	gnl|YARROWIA|G1FV3-25261-MONOMER	100.0	100.0
jgi|Yarlip1|124888|fgenesh1_kg.4_#_364_#_TRINITY_DN11188_c0_g1_i1	gnl|YARROWIA|G1FV3-25260-MONOMER	100.0	100.0
jgi|Yarlip1|124884|fgenesh1_kg.4_#_360_#_TRINITY_DN6371_c0_g1_i1	gnl|YARROWIA|G1FV3-25257-MONOMER	100.0	100.0
jgi|Yarlip1|124866|fgenesh1_kg.4_#_342_#_TRINITY_DN9926_c0_g1_i1	gnl|YARROWIA|G1FV3-25243-MONOMER	100.0	100.0
jgi|Yarlip1|124882|fgenesh1_kg.4_#_358_#_TRINITY_DN6159_c0_g1_i1	gnl|YARROWIA|G1FV3-25256-MONOMER	100.0	100.0
jgi|Yarlip1|124878|fgenesh1_kg.4_#_354_#_TRINITY_DN2516_c1_g1_i1	gnl|YARROWIA|G1FV3-25254-MONOMER	100.0	100.0
jgi|Yarlip1|124876|fgenesh1_kg.4_#_352_#_TRINITY_DN1731_c0_g1_i1	gnl|YARROWIA|G1FV3-25253-MONOMER	100.0	100.0
jgi|Yarlip1|124875|fgenesh1_kg.4_#_351_#_TRINITY_DN8106_c0_g1_i1	gnl|YARROWIA|G1FV3-25251-MONOMER	100.0	100.0
jgi|Yarlip1|124870|fgenesh1_kg.4_#_346_#_TRINITY_DN11466_c1_g1_i1	gnl|YARROWIA|G1FV3-25248-MONOMER	100.0	100.0
jgi|Yarlip1|124868|fgenesh1_kg.4_#_344_#_TRINITY_DN9314_c1_g1_i1	gnl|YARROWIA|G1FV3-25245-MONOMER	100.0	100.0
jgi|Yarlip1|124867|fgenesh1_kg.4_#_343_#_TRINITY_DN9314_c0_g1_i1	gnl|YARROWIA|G1FV3-25244-MONOMER	100.0	100.0
jgi|Yarlip1|125384|fgenesh1_kg.4_#_860_#_TRINITY_DN551_c0_g1_i1	gnl|YARROWIA|G1FV3-25572-MONOMER	100.0	100.0
jgi|Yarlip1|117086|estExt_Genewise1Plus.C_110221	gnl|YARROWIA|G1FV3-29245-MONOMER	100.0	100.0
jgi|Yarlip1|125659|fgenesh1_kg.5_#_212_#_TRINITY_DN1894_c1_g1_i1	gnl|YARROWIA|G1FV3-24141-MONOMER	100.0	100.0
jgi|Yarlip1|125599|fgenesh1_kg.5_#_152_#_TRINITY_DN11313_c0_g1_i1	gnl|YARROWIA|G1FV3-24100-MONOMER	100.0	100.0
jgi|Yarlip1|125521|fgenesh1_kg.5_#_74_#_TRINITY_DN10848_c0_g1_i1	gnl|YARROWIA|G1FV3-24049-MONOMER	100.0	100.0
jgi|Yarlip1|125522|fgenesh1_kg.5_#_75_#_TRINITY_DN5215_c0_g1_i1	gnl|YARROWIA|G1FV3-24050-MONOMER	100.0	100.0
jgi|Yarlip1|125712|fgenesh1_kg.5_#_265_#_TRINITY_DN2836_c0_g1_i3	gnl|YARROWIA|G1FV3-24181-MONOMER	100.0	100.0
jgi|Yarlip1|125523|fgenesh1_kg.5_#_76_#_TRINITY_DN754_c0_g1_i1	gnl|YARROWIA|G1FV3-24051-MONOMER	100.0	100.0
jgi|Yarlip1|125710|fgenesh1_kg.5_#_263_#_TRINITY_DN4766_c0_g1_i1	gnl|YARROWIA|G1FV3-24180-MONOMER	100.0	100.0
jgi|Yarlip1|125708|fgenesh1_kg.5_#_261_#_TRINITY_DN6564_c0_g1_i1	gnl|YARROWIA|G1FV3-24179-MONOMER	100.0	100.0
jgi|Yarlip1|125679|fgenesh1_kg.5_#_232_#_TRINITY_DN7995_c0_g1_i1	gnl|YARROWIA|G1FV3-24160-MONOMER	100.0	100.0
jgi|Yarlip1|125525|fgenesh1_kg.5_#_78_#_TRINITY_DN538_c0_g1_i1	gnl|YARROWIA|G1FV3-24052-MONOMER	100.0	100.0
jgi|Yarlip1|125707|fgenesh1_kg.5_#_260_#_TRINITY_DN8090_c1_g1_i1	gnl|YARROWIA|G1FV3-24178-MONOMER	100.0	100.0
jgi|Yarlip1|125603|fgenesh1_kg.5_#_156_#_TRINITY_DN9360_c0_g1_i1	gnl|YARROWIA|G1FV3-24103-MONOMER	100.0	100.0
jgi|Yarlip1|125706|fgenesh1_kg.5_#_259_#_TRINITY_DN3041_c0_g1_i1	gnl|YARROWIA|G1FV3-24176-MONOMER	100.0	100.0
jgi|Yarlip1|125529|fgenesh1_kg.5_#_82_#_TRINITY_DN1021_c0_g1_i1	gnl|YARROWIA|G1FV3-24053-MONOMER	100.0	100.0
jgi|Yarlip1|125703|fgenesh1_kg.5_#_256_#_TRINITY_DN6493_c0_g1_i1	gnl|YARROWIA|G1FV3-24175-MONOMER	100.0	100.0
jgi|Yarlip1|125531|fgenesh1_kg.5_#_84_#_TRINITY_DN312_c0_g1_i1	gnl|YARROWIA|G1FV3-24054-MONOMER	100.0	100.0
jgi|Yarlip1|125601|fgenesh1_kg.5_#_154_#_TRINITY_DN1736_c0_g1_i1	gnl|YARROWIA|G1FV3-24102-MONOMER	100.0	100.0
