#proteinId	gotermId	goName	gotermType	goAcc
548	2623	serine carboxypeptidase activity	molecular_function	GO:0004185
130407	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
130407	10013	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	GO:0016818
130432	6667	biosynthetic process	biological_process	GO:0009058
130432	9940	transferase activity	molecular_function	GO:0016740
130442	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
130442	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
130442	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
130442	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
130442	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
130454	3727	protein binding	molecular_function	GO:0005515
130454	5939	zinc ion binding	molecular_function	GO:0008270
130457	3708	binding	molecular_function	GO:0005488
130464	2658	metalloendopeptidase activity	molecular_function	GO:0004222
130464	4639	proteolysis	biological_process	GO:0006508
130464	5939	zinc ion binding	molecular_function	GO:0008270
130464	2290	catalytic activity	molecular_function	GO:0003824
130464	21295	metal ion binding	molecular_function	GO:0046872
130464	2670	mitochondrial processing peptidase activity	molecular_function	GO:0004240
130464	10246	mitochondrial processing peptidase complex	cellular_component	GO:0017087
130467	3043	protein kinase activity	molecular_function	GO:0004672
130467	3736	ATP binding	molecular_function	GO:0005524
130467	4602	protein amino acid phosphorylation	biological_process	GO:0006468
130467	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
130467	4542	mRNA processing	biological_process	GO:0006397
130467	10086	endoribonuclease activity, producing 5'-phosphomonoesters	molecular_function	GO:0016891
130480	2175	nucleic acid binding	molecular_function	GO:0003676
130480	2914	ribonuclease H activity	molecular_function	GO:0004523
130480	281	magnesium ion binding	molecular_function	GO:0000287
130484	3546	transporter activity	molecular_function	GO:0005215
130484	4927	transport	biological_process	GO:0006810
130484	9321	integral to membrane	cellular_component	GO:0016021
130498	5765	N-acetyltransferase activity	molecular_function	GO:0008080
130498	5830	metabolic process	biological_process	GO:0008152
130520	110	histidine biosynthetic process	biological_process	GO:0000105
130520	2799	histidinol dehydrogenase activity	molecular_function	GO:0004399
130520	3009	phosphoribosyl-AMP cyclohydrolase activity	molecular_function	GO:0004635
130520	3010	phosphoribosyl-ATP diphosphatase activity	molecular_function	GO:0004636
130520	5939	zinc ion binding	molecular_function	GO:0008270
130520	24535	NAD binding	molecular_function	GO:0051287
130520	5830	metabolic process	biological_process	GO:0008152
130520	9710	oxidoreductase activity	molecular_function	GO:0016491
130522	4143	carbohydrate metabolic process	biological_process	GO:0005975
130522	18089	phosphoric ester hydrolase activity	molecular_function	GO:0042578
130522	17662	fructose-bisphosphatase activity	molecular_function	GO:0042132
130558	3737	GTP binding	molecular_function	GO:0005525
130559	3868	transcription factor TFIID complex	cellular_component	GO:0005669
130559	4501	transcription initiation	biological_process	GO:0006352
130559	10155	transcription initiation factor activity	molecular_function	GO:0016986
130559	2176	DNA binding	molecular_function	GO:0003677
130566	6667	biosynthetic process	biological_process	GO:0009058
130566	9967	transferase activity, transferring nitrogenous groups	molecular_function	GO:0016769
130566	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
130566	3123	serine C-palmitoyltransferase activity	molecular_function	GO:0004758
130566	10222	serine C-palmitoyltransferase complex	cellular_component	GO:0017059
130573	2770	glutathione transferase activity	molecular_function	GO:0004364
130577	5830	metabolic process	biological_process	GO:0008152
130577	9710	oxidoreductase activity	molecular_function	GO:0016491
130577	6302	2,4-dienoyl-CoA reductase (NADPH) activity	molecular_function	GO:0008670
130582	5746	ARF GTPase activator activity	molecular_function	GO:0008060
130582	5939	zinc ion binding	molecular_function	GO:0008270
130582	15147	regulation of ARF GTPase activity	biological_process	GO:0032312
130591	5830	metabolic process	biological_process	GO:0008152
130591	9710	oxidoreductase activity	molecular_function	GO:0016491
130591	2723	3-oxoacyl-[acyl-carrier-protein] reductase activity	molecular_function	GO:0004316
130598	2657	ubiquitin thiolesterase activity	molecular_function	GO:0004221
130598	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
130609	2290	catalytic activity	molecular_function	GO:0003824
130625	2175	nucleic acid binding	molecular_function	GO:0003676
130625	2792	helicase activity	molecular_function	GO:0004386
130625	3736	ATP binding	molecular_function	GO:0005524
130625	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
130628	6130	ornithine cyclodeaminase activity	molecular_function	GO:0008473
130631	175	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	GO:0000179
130631	2346	C-terminal protein carboxyl methyltransferase activity	molecular_function	GO:0003880
130631	5847	C-methyltransferase activity	molecular_function	GO:0008169
130631	5848	N-methyltransferase activity	molecular_function	GO:0008170
130631	5849	O-methyltransferase activity	molecular_function	GO:0008171
130631	5850	S-methyltransferase activity	molecular_function	GO:0008172
130631	5851	RNA methyltransferase activity	molecular_function	GO:0008173
130631	5852	mRNA methyltransferase activity	molecular_function	GO:0008174
130631	5853	tRNA methyltransferase activity	molecular_function	GO:0008175
130631	5945	protein methyltransferase activity	molecular_function	GO:0008276
130631	5992	site-specific DNA-methyltransferase (cytosine-specific) activity	molecular_function	GO:0008326
130631	6085	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	molecular_function	GO:0008425
130631	6281	rRNA methyltransferase activity	molecular_function	GO:0008649
130631	6282	rRNA (uridine-2'-O-)-methyltransferase activity	molecular_function	GO:0008650
130631	6619	DNA-methyltransferase activity	molecular_function	GO:0009008
130631	6977	rRNA (cytosine-C5-967)-methyltransferase activity	molecular_function	GO:0009383
130631	9489	selenocysteine methyltransferase activity	molecular_function	GO:0016205
130631	9552	arginine N-methyltransferase activity	molecular_function	GO:0016273
130631	9553	protein-arginine N-methyltransferase activity	molecular_function	GO:0016274
130631	9556	lysine N-methyltransferase activity	molecular_function	GO:0016278
130631	9557	protein-lysine N-methyltransferase activity	molecular_function	GO:0016279
130631	9572	tRNA (uracil) methyltransferase activity	molecular_function	GO:0016300
130631	9652	tRNA (guanine) methyltransferase activity	molecular_function	GO:0016423
130631	9653	tRNA (guanosine) methyltransferase activity	molecular_function	GO:0016424
130631	9654	tRNA (adenine)-methyltransferase activity	molecular_function	GO:0016426
130631	9655	tRNA (cytosine)-methyltransferase activity	molecular_function	GO:0016427
130631	9659	tRNA (uridine) methyltransferase activity	molecular_function	GO:0016431
130631	9661	rRNA (adenine) methyltransferase activity	molecular_function	GO:0016433
130631	9662	rRNA (cytosine) methyltransferase activity	molecular_function	GO:0016434
130631	9663	rRNA (guanine) methyltransferase activity	molecular_function	GO:0016435
130631	9664	rRNA (uridine) methyltransferase activity	molecular_function	GO:0016436
130631	10743	protein-leucine O-methyltransferase activity	molecular_function	GO:0018423
130631	11011	1-phenanthrol methyltransferase activity	molecular_function	GO:0018707
130631	11960	protein-arginine N5-methyltransferase activity	molecular_function	GO:0019702
130631	13642	methylarsonite methyltransferase activity	molecular_function	GO:0030792
130631	19234	demethylmenaquinone methyltransferase activity	molecular_function	GO:0043770
130631	19240	cobalt-precorrin-6B C5-methyltransferase activity	molecular_function	GO:0043776
130631	19241	cobalt-precorrin-7 C15-methyltransferase activity	molecular_function	GO:0043777
130631	19244	cobalt-precorrin-5B C1-methyltransferase activity	molecular_function	GO:0043780
130631	19246	cobalt-precorrin-3 C17-methyltransferase activity	molecular_function	GO:0043782
130631	19254	dimethyladenosine transferase activity	molecular_function	GO:0043790
130631	19255	dimethylamine methyltransferase activity	molecular_function	GO:0043791
130631	19267	hydroxyneurosporene-O-methyltransferase activity	molecular_function	GO:0043803
130631	19291	tRNA (adenine-57, 58-N(1)-) methyltransferase activity	molecular_function	GO:0043827
130631	19297	methylamine-specific methylcobalamin:coenzyme M methyltransferase activity	molecular_function	GO:0043833
130631	19298	trimethylamine methyltransferase activity	molecular_function	GO:0043834
130631	19315	methanol-specific methylcobalamin:coenzyme M methyltransferase activity	molecular_function	GO:0043851
130631	19316	monomethylamine methyltransferase activity	molecular_function	GO:0043852
130653	2216	RNA binding	molecular_function	GO:0003723
130658	2882	methylmalonate-semialdehyde dehydrogenase (acylating) activity	molecular_function	GO:0004491
130658	4703	valine metabolic process	biological_process	GO:0006573
130658	5830	metabolic process	biological_process	GO:0008152
130658	9710	oxidoreductase activity	molecular_function	GO:0016491
130680	9971	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
130680	2826	1-phosphatidylinositol 4-kinase activity	molecular_function	GO:0004430
130682	4440	DNA repair	biological_process	GO:0006281
130682	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
130682	16887	DNA polymerase activity	molecular_function	GO:0034061
130684	24	alpha-1,6-mannosyltransferase activity	molecular_function	GO:0000009
130684	42	alpha-1,2-mannosyltransferase activity	molecular_function	GO:0000026
130684	45	mannosyltransferase activity	molecular_function	GO:0000030
130684	48	alpha-1,3-mannosyltransferase activity	molecular_function	GO:0000033
130684	1170	alpha-1,3-galactosyltransferase activity	molecular_function	GO:0001962
130684	2430	UDP-glucose:glycoprotein glucosyltransferase activity	molecular_function	GO:0003980
130684	2782	glycolipid mannosyltransferase activity	molecular_function	GO:0004376
130684	2953	oligosaccharyl transferase activity	molecular_function	GO:0004576
130684	2959	dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity	molecular_function	GO:0004583
130684	6039	acetylglucosaminyltransferase activity	molecular_function	GO:0008375
130684	6040	acetylgalactosaminyltransferase activity	molecular_function	GO:0008376
130684	6042	galactosyltransferase activity	molecular_function	GO:0008378
130684	6077	fucosyltransferase activity	molecular_function	GO:0008417
130684	6376	O antigen polymerase activity	molecular_function	GO:0008755
130684	6535	lipopolysaccharide-1,6-galactosyltransferase activity	molecular_function	GO:0008921
130684	9532	UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase activity	molecular_function	GO:0016253
130684	9958	cellulose synthase activity	molecular_function	GO:0016759
130684	11017	9-phenanthrol UDP-glucuronosyltransferase activity	molecular_function	GO:0018715
130684	11018	1-phenanthrol glycosyltransferase activity	molecular_function	GO:0018716
130684	11019	9-phenanthrol glycosyltransferase activity	molecular_function	GO:0018717
130684	11020	1,2-dihydroxy-phenanthrene glycosyltransferase activity	molecular_function	GO:0018718
130684	11396	phenanthrol glycosyltransferase activity	molecular_function	GO:0019112
130684	11466	beta-1,4-mannosyltransferase activity	molecular_function	GO:0019187
130684	14119	alpha-1,2-galactosyltransferase activity	molecular_function	GO:0031278
130684	16390	dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0033556
130684	17801	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042281
130684	17803	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042283
130684	19616	inositol phosphoceramide synthase activity	molecular_function	GO:0045140
130684	20962	glucosyltransferase activity	molecular_function	GO:0046527
130684	21342	alpha(1,3)-fucosyltransferase activity	molecular_function	GO:0046920
